experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,rmse_knockout,delta_rmse
W1,ETTh2,knockout_curve,336,42,last_layer,2,5.611056683006736,0.0
W1,ETTh2,knockout_curve,336,42,last_layer,3,5.611056683006736,0.0
W1,ETTh2,knockout_curve,336,42,last_layer,4,5.611056683006736,0.0
W1,ETTh2,knockout_curve,336,42,last_layer,5,5.611056683006736,0.0
W1,ETTh2,knockout_curve,336,42,last_layer,6,5.611056683006736,0.0
W1,ETTh2,knockout_curve,336,2,per_layer,0,5.182157535012022,0.0027120105364994
W1,ETTh2,knockout_curve,336,2,per_layer,1,5.184915202890336,0.0054696784148129
W1,ETTh2,knockout_curve,336,2,per_layer,2,5.179419104065069,-2.6420410454086607e-05
W1,ETTh2,knockout_curve,336,2,per_layer,3,5.1796990607637525,0.0002535362882296
W1,ETTh2,knockout_curve,336,2,per_layer,4,5.178138949295437,-0.0013065751800862
W1,ETTh2,knockout_curve,336,2,per_layer,5,5.18112213197858,0.0016766075030574
W1,ETTh2,knockout_curve,336,2,per_layer,6,5.173823236655392,-0.005622287820131
W1,ETTh2,knockout_curve,336,2,last_layer,0,5.713827747658064,0.0
W1,ETTh2,knockout_curve,336,2,last_layer,1,5.713827747658064,0.0
W1,ETTh2,knockout_curve,336,2,last_layer,2,5.713827747658064,0.0
W1,ETTh2,knockout_curve,336,2,last_layer,3,5.713827747658064,0.0
W1,ETTh2,knockout_curve,336,2,last_layer,4,5.713827747658064,0.0
W1,ETTh2,knockout_curve,336,2,last_layer,5,5.713827747658064,0.0
W1,ETTh2,knockout_curve,336,2,last_layer,6,5.713827747658064,0.0
W1,ETTh2,knockout_curve,336,3,per_layer,0,5.172013960985428,-0.0026092198195257
W1,ETTh2,knockout_curve,336,3,per_layer,1,5.178572493228897,0.0039493124239431
W1,ETTh2,knockout_curve,336,3,per_layer,2,5.172245068174706,-0.0023781126302475
W1,ETTh2,knockout_curve,336,3,per_layer,3,5.175399210177964,0.0007760293730099
W1,ETTh2,knockout_curve,336,3,per_layer,4,5.170076416380574,-0.0045467644243792
W1,ETTh2,knockout_curve,336,3,per_layer,5,5.170551902044957,-0.004071278759997
W1,ETTh2,knockout_curve,336,3,per_layer,6,5.165171846704972,-0.0094513340999817
W1,ETTh2,knockout_curve,336,3,last_layer,0,5.539499325765044,0.0
W1,ETTh2,knockout_curve,336,3,last_layer,1,5.539499325765044,0.0
W1,ETTh2,knockout_curve,336,3,last_layer,2,5.539499325765044,0.0
W1,ETTh2,knockout_curve,336,3,last_layer,3,5.539499325765044,0.0
W1,ETTh2,knockout_curve,336,3,last_layer,4,5.539499325765044,0.0
W1,ETTh2,knockout_curve,336,3,last_layer,5,5.539499325765044,0.0
W1,ETTh2,knockout_curve,336,3,last_layer,6,5.539499325765044,0.0
W1,ETTh2,knockout_curve,336,5,per_layer,0,5.168812881696101,0.0024657049831775
W1,ETTh2,knockout_curve,336,5,per_layer,1,5.167572119753531,0.0012249430406079
W1,ETTh2,knockout_curve,336,5,per_layer,2,5.1664174103857885,7.02336728650721e-05
W1,ETTh2,knockout_curve,336,5,per_layer,3,5.168163195215292,0.0018160185023683
W1,ETTh2,knockout_curve,336,5,per_layer,4,5.163917409731334,-0.0024297669815895
W1,ETTh2,knockout_curve,336,5,per_layer,5,5.162780567516305,-0.0035666091966186
W1,ETTh2,knockout_curve,336,5,per_layer,6,5.160898410003481,-0.005448766709442
