experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,rmse_knockout,delta_rmse
W1,weather,knockout_curve,336,42,last_layer,6,84.03381384601579,0.0
W1,weather,knockout_curve,336,2,per_layer,0,81.6313890933061,0.023377113331179
W1,weather,knockout_curve,336,2,per_layer,1,81.62235064800068,0.0143386680257577
W1,weather,knockout_curve,336,2,per_layer,2,81.6007517854803,-0.00726019449462
W1,weather,knockout_curve,336,2,per_layer,3,81.60428837746088,-0.003723602514043
W1,weather,knockout_curve,336,2,per_layer,4,81.6059338861738,-0.0020780938011171
W1,weather,knockout_curve,336,2,per_layer,5,81.60277941215045,-0.0052325678244642
W1,weather,knockout_curve,336,2,per_layer,6,81.58497690396743,-0.0230350760074884
W1,weather,knockout_curve,336,2,last_layer,0,84.03006605943568,0.0
W1,weather,knockout_curve,336,2,last_layer,1,84.03006605943568,0.0
W1,weather,knockout_curve,336,2,last_layer,2,84.03006605943568,0.0
W1,weather,knockout_curve,336,2,last_layer,3,84.03006605943568,0.0
W1,weather,knockout_curve,336,2,last_layer,4,84.03006605943568,0.0
W1,weather,knockout_curve,336,2,last_layer,5,84.03006605943568,0.0
W1,weather,knockout_curve,336,2,last_layer,6,84.03006605943568,0.0
W1,weather,knockout_curve,336,3,per_layer,0,81.84042250724607,-0.0010451422674435
W1,weather,knockout_curve,336,3,per_layer,1,81.83931144223335,-0.0021562072801657
W1,weather,knockout_curve,336,3,per_layer,2,81.81685222709078,-0.024615422422741
W1,weather,knockout_curve,336,3,per_layer,3,81.81994096155678,-0.0215266879567366
W1,weather,knockout_curve,336,3,per_layer,4,81.81934022102661,-0.022127428486911
W1,weather,knockout_curve,336,3,per_layer,5,81.82571195810748,-0.0157556914060421
W1,weather,knockout_curve,336,3,per_layer,6,81.79553878669223,-0.0459288628212846
W1,weather,knockout_curve,336,3,last_layer,0,83.91341773533831,0.0
W1,weather,knockout_curve,336,3,last_layer,1,83.91341773533831,0.0
W1,weather,knockout_curve,336,3,last_layer,2,83.91341773533831,0.0
W1,weather,knockout_curve,336,3,last_layer,3,83.91341773533831,0.0
W1,weather,knockout_curve,336,3,last_layer,4,83.91341773533831,0.0
W1,weather,knockout_curve,336,3,last_layer,5,83.91341773533831,0.0
W1,weather,knockout_curve,336,3,last_layer,6,83.91341773533831,0.0
W1,weather,knockout_curve,336,5,per_layer,0,82.48597172620451,-0.0023416180438715
W1,weather,knockout_curve,336,5,per_layer,1,82.52317893195315,0.0348655877047718
W1,weather,knockout_curve,336,5,per_layer,2,82.46781449851585,-0.0204988457325328
W1,weather,knockout_curve,336,5,per_layer,3,82.47465239489459,-0.0136609493537918
W1,weather,knockout_curve,336,5,per_layer,4,82.45229259516815,-0.0360207490802366
W1,weather,knockout_curve,336,5,per_layer,5,82.45648191383702,-0.0318314304113585
W1,weather,knockout_curve,336,5,per_layer,6,82.42355965954566,-0.0647536847027225
W1,weather,knockout_curve,336,5,last_layer,0,83.67383701050787,0.0
W1,weather,knockout_curve,336,5,last_layer,1,83.67383701050787,0.0
W1,weather,knockout_curve,336,5,last_layer,2,83.67383701050787,0.0
W1,weather,knockout_curve,336,5,last_layer,3,83.67383701050787,0.0
W1,weather,knockout_curve,336,5,last_layer,4,83.67383701050787,0.0
W1,weather,knockout_curve,336,5,last_layer,5,83.67383701050787,0.0
W1,weather,knockout_curve,336,5,last_layer,6,83.67383701050787,0.0
W1,weather,knockout_curve,336,7,per_layer,0,81.70457262108911,0.0207891068763501
W1,weather,knockout_curve,336,7,per_layer,1,81.72235372558544,0.0385702113726722
W1,weather,knockout_curve,336,7,per_layer,2,81.67609305442897,-0.0076904597837881
W1,weather,knockout_curve,336,7,per_layer,3,81.67957634646909,-0.0042071677436723
W1,weather,knockout_curve,336,7,per_layer,4,81.66553165607229,-0.0182518581404735
W1,weather,knockout_curve,336,7,per_layer,5,81.69707158232144,0.0132880681086788
W1,weather,knockout_curve,336,7,per_layer,6,81.65481095912841,-0.0289725550843513
W1,weather,knockout_curve,336,7,last_layer,0,84.10530744535993,0.0
W1,weather,knockout_curve,336,7,last_layer,1,84.10530744535993,0.0
W1,weather,knockout_curve,336,7,last_layer,2,84.10530744535993,0.0
W1,weather,knockout_curve,336,7,last_layer,3,84.10530744535993,0.0
W1,weather,knockout_curve,336,7,last_layer,4,84.10530744535993,0.0
