dataset,horizon,seed,mode,model_tag,experiment_type,mse_std,mse_real,rmse,mae,mae_std,cg_pearson_mean,cg_spearman_mean,cg_dcor_mean,cg_event_gain,cg_event_hit,cg_maxcorr,cg_bestlag,gc_kernel_tod_dcor,gc_feat_tod_dcor,gc_feat_tod_r2,gc_kernel_feat_dcor,gc_kernel_feat_align,w1_cka_similarity_cnn_gru,w1_layerwise_upward_improvement,w1_inter_path_gradient_align,cka_s,cka_m,cka_d,cka_diag_mean,cka_full_mean,grad_align_s,grad_align_m,grad_align_d,grad_align_mean
ETTm2,336,42,per_layer,HyperConv,W1,0.1423747390508651,13.441494941711426,3.666264439686727,2.379300832748413,0.685082046521254,0.0628038272261619,0.2295958995819091,0.1532272967655346,1.1276475831297124,0.1137152777777777,0.6921323338325799,-0.2390625,0.2295174483688,0.2599789526179853,0.0073785054489001,0.999999999,0.999999999,0.0452906417523938,,0.0048263580538332,0.982738381484175,0.9817784956772784,0.8777536399602045,0.9406592530983756,0.9090390702879432,-0.0084190414236235,-0.0039530959616358,0.0135243566526995,0.0022612564553685
ETTm2,336,42,last_layer,HyperConv,W1,0.1709499806165695,16.052242279052734,4.006524962988841,2.634875535964966,0.7211288369691284,,,,,,,,,,,,,0.138605770547113,,0.0096603333950042,0.9519374842497068,0.896481266757605,0.87204070776532,0.9025045269956516,0.9016212021879852,-0.001549115267344,-0.0079239071694194,-0.0017237564870813,-0.003445330619253
ETTm2,336,2,per_layer,HyperConv,W1,0.1448503583669662,13.690248489379885,3.700033579493554,2.391840934753418,0.6963987418547287,0.0448802635073661,0.0763243064284324,0.1592218725206146,1.1281906158301152,0.1714409722222222,0.6503532292683277,-0.6790798611111111,0.3418039511675567,0.2719804489975921,0.0066763624766318,0.999999999,0.999999999,0.1881296747187097,,-0.0217560324817895,0.9888391633006148,0.9790293000618896,0.9321419616600546,0.96381783541417,0.9483541695943736,0.0068266068430759,-0.00461504413736,-0.0056911061475138,-0.0018071704330156
ETTm2,336,2,last_layer,HyperConv,W1,0.1688165366649627,15.859002113342283,3.982336263218148,2.606326103210449,0.7634920475171599,,,,,,,,,,,,,0.1867203402195779,,-0.0146461725234985,0.9601822438180838,0.9266560171163992,0.9175610225415504,0.9330987020083964,0.9307828051415103,-0.000801161226894,-0.0099220324234186,-0.0096401066243274,-0.0071952438819439
ETTm2,336,3,per_layer,HyperConv,W1,0.1458357274532318,13.744878768920898,3.707408632578947,2.413224935531616,0.6660147577418905,0.0750245228409767,0.2330341190099716,0.1657834498427471,1.090422448836681,0.0969184027777777,0.7017318056563517,-0.8654513888888888,0.2438908530316494,0.3342220478320666,0.0058189586457865,0.999999999,0.999999999,0.1382120522560224,,-0.0125967022031545,0.9896416000939146,0.986903725999474,0.9039202675399706,0.9562477709981626,0.9344097365986468,-0.0071006689162278,0.0048768613971414,-0.0023789664623483,-0.0016549306321739
ETTm2,336,3,last_layer,HyperConv,W1,0.1704580187797546,16.029216766357422,4.003650430089698,2.6341195106506348,0.703597926228112,,,,,,,,,,,,,0.1609729700011118,,-0.0062208576127886,0.9644899272054764,0.9195803390811436,0.8969437138825336,0.9228484650659912,0.9226907738513832,-0.0024594554463211,0.0049630089464814,-0.0135665227045732,-0.0050989230161998
ETTm2,336,5,per_layer,HyperConv,W1,0.1450767517089843,13.773552894592283,3.7112737563527007,2.3949625492095947,0.6909392756890297,0.0643705278635025,0.2047896534204483,0.1545496340981036,1.1321997643241453,0.1232204861111111,0.6742937617472745,-0.8011284722222223,0.280871186698272,0.2836524011838241,0.0056898227123454,0.999999999,0.999999999,0.1089394072214253,,-0.0122236097231507,0.9876286976426984,0.9878219413927876,0.9396085209261356,0.9691436659535811,0.95623053189917,-0.0097243908486606,-0.0053653309055815,-0.0073267218172964,-0.0074513727086248
ETTm2,336,5,last_layer,HyperConv,W1,0.1714512705802917,16.141494750976562,4.017647912768933,2.6343796253204346,0.759297652462338,,,,,,,,,,,,,0.1447975839417853,,0.0021489802747964,0.9592253316521756,0.9134533049077168,0.913900429721484,0.9271361913095678,0.925161413763804,-0.0059889792856128,0.0006418131414715,0.0010193781849166,-0.0010908853905046
ETTm2,336,7,per_layer,HyperConv,W1,0.1450668424367904,13.784590721130373,3.712760525691143,2.3998818397521973,0.6739373208418449,0.0965109169483184,0.2182269990444183,0.1785843543103218,1.193945003603585,0.1411458333333333,0.6546086418379582,-0.9022569444444444,0.3415965377588078,0.2444380557062787,0.0052335724155417,0.999999999,0.999999999,0.1260025529008116,,-0.0095452172681689,0.9852048185819569,0.9838456945945796,0.9459763657806736,0.9694942655871598,0.9536361138231882,0.0088770982685916,-0.0065330111683093,-0.0025860720134229,-0.000438577405672
ETTm2,336,7,last_layer,HyperConv,W1,0.1720245331525802,16.15412712097168,4.019219715438767,2.6464052200317383,0.7389105011277178,,,,,,,,,,,,,0.1932377093036632,,-0.0108347423374652,0.9637488483019248,0.90541956362857,0.81062118904556,0.881456994473611,0.881253295852621,0.0017379143056946,-0.0010337950718334,-0.0111026004518473,-0.0045570804125456
ETTm2,336,11,per_layer,HyperConv,W1,0.1443695425987243,13.63569164276123,3.692653739895095,2.3930225372314453,0.6985912354213607,0.034737404435873,0.07850993424654,0.1533737130093144,1.1179623741229685,0.1656684027777777,0.6476106076054594,-0.5310763888888889,0.4012368166308282,0.3530670267763391,0.0087168702261925,0.999999999,0.999999999,0.1920936644711019,,-0.0296221058815717,0.9873188456374882,0.9799719480279931,0.9203707254150074,0.9586080099786692,0.9220327251862844,-0.0121771149893705,-0.0066102300156697,0.0038577995030887,-0.003714470214402
ETTm2,336,11,last_layer,HyperConv,W1,0.1722564697265625,16.29867935180664,4.037162289505667,2.652241945266724,0.714218737960509,,,,,,,,,,,,,0.2078031595319193,,0.0003007300838362,0.9629416535920052,0.9216605434256328,0.9193552158460208,0.9329431499648292,0.9321060008694364,0.0070238701267357,-0.00286054749776,-0.0005995642106389,0.000932564660862
ETTm2,336,13,per_layer,HyperConv,W1,0.1443805992603302,13.615920066833496,3.6899756187315775,2.402063608169556,0.6760670397895304,0.0542755983769893,0.1595132201910019,0.1479243933479192,1.1687953754586893,0.1520399305555555,0.674132269378516,0.0297743055555555,0.3094213230507727,0.2240529348319128,0.0049320287048641,0.999999999,0.999999999,0.1118104834680856,,-0.0081745022907853,0.9876668163575972,0.984114940780354,0.9439400635080236,0.9721258926469986,0.9469134859333694,-0.0025310769859523,0.0153394842319162,0.0063665524635128,0.0063880674117809
ETTm2,336,13,last_layer,HyperConv,W1,0.1720983833074569,16.273818969726562,4.034082171910553,2.6531968116760254,0.7116203325493139,,,,,,,,,,,,,0.1868836681388173,,0.0037373977247625,0.9691658614957972,0.9271869298710628,0.8429493661082885,0.9030556643217466,0.9035565912769314,-0.0123607184489004,0.0039927417705433,-0.0032142118145996,-0.0037683698286447
ETTm2,336,17,per_layer,HyperConv,W1,0.1428033113479614,13.483661651611328,3.672010573461265,2.379700422286988,0.6778457334815975,0.0427949652075767,0.0828908532857894,0.1644649277123346,1.130327290027506,0.1737847222222222,0.6376616737872735,-0.6138020833333333,0.5637548970455056,0.3363342799756991,0.0080790535746501,0.999999999,0.999999999,0.1329834380299829,,0.0120389750227332,0.9846606150632574,0.9867518366117916,0.9473951399869036,0.9726205924891028,0.9537848872022012,0.0210811511066119,0.0020842196202106,-0.0006904308798694,0.0063227784020052
ETTm2,336,17,last_layer,HyperConv,W1,0.1706832498311996,16.074413299560547,4.00929087240631,2.6322200298309326,0.719604927882152,,,,,,,,,,,,,0.2347821887390218,,0.0014644026523455,0.963093330969518,0.9092933017860548,0.911196363693268,0.9261883080027066,0.9239905566195944,0.005911801625802,-0.0014901673181729,-0.0048152392740106,-0.0008003498866819
ETTm2,336,19,per_layer,HyperConv,W1,0.1437694877386093,13.611303329467772,3.689349987391786,2.391672849655152,0.6939279603754248,0.0099139995872974,0.0574091076850891,0.1541502822147527,1.0287478047733505,0.1329861111111111,0.6527000797658126,-0.9873263888888888,0.4028454716014166,0.3540488977643735,0.0065455142897208,0.999999999,0.999999999,0.1171784899422631,,0.0075860084034502,0.98721967474927,0.9825861571199256,0.905137280072284,0.9523793222361,0.9364269392780162,0.0110016826603976,-0.0067321392395495,-0.0029187909948239,-3.104087753941084e-05
ETTm2,336,19,last_layer,HyperConv,W1,0.1733887791633606,16.260555267333984,4.032437881398049,2.651639938354492,0.7331564581278796,,,,,,,,,,,,,0.1758127254058997,,-0.0101016229018569,0.9651387876485288,0.8959152492223315,0.900406693079575,0.91795925397826,0.9173989966666146,0.0014389699338228,-0.0069668942714016,-0.0026492272471144,-0.0027147900595001
ETTm2,336,23,per_layer,HyperConv,W1,0.1428309977054596,13.445928573608398,3.6668690423314,2.382232666015625,0.6631368503697769,0.0642542615532875,0.2102080434560775,0.15216389515715,1.1453181657629707,0.1267795138888889,0.6715287554322238,-0.2779513888888889,0.2149524596804889,0.2095608867898726,0.0042840622718969,0.999999999,0.999999999,0.0707742192527339,,-0.0157979670912027,0.9845165149907148,0.9774025255761044,0.8937006566344687,0.951525669716812,0.927007835954314,0.0051382310252317,0.0014184221961904,0.0058917429626937,0.0043983621901322
ETTm2,336,23,last_layer,HyperConv,W1,0.1718907207250595,16.181060791015625,4.022568929305702,2.6441333293914795,0.7127101369590438,,,,,,,,,,,,,0.1493360685534786,,0.0009440554422326,0.958848468219666,0.8984603915213174,0.8933358248005437,0.9141165334329764,0.9126314232092132,-0.001381292525952,-0.004327300593845,-0.0003013762386979,-0.0017601878508125
ETTm2,720,42,per_layer,HyperConv,W1,0.1744153946638107,16.738052368164062,4.091216490014194,2.6565091609954834,0.8058895452948855,-0.0369692742824554,-0.0559654161334037,0.1814569707780402,0.9987280353615504,0.1772693452380952,0.643862894134597,-0.6588541666666666,0.3746867754290017,0.3884097380065279,0.0066415076756663,0.999999999,0.999999999,0.1674405994054234,,-0.0333219952881336,0.9593531125178484,0.9704836471608528,0.92970148482023,0.958500311846139,0.8935913198506317,-0.0433358114401212,0.0387157413888103,-0.0147799036285126,-0.0076542644268799
ETTm2,720,42,last_layer,HyperConv,W1,0.1956617087125778,19.00028419494629,4.358931542814855,2.847251415252685,0.7802152595049638,,,,,,,,,,,,,0.1501362767613502,,-0.0096049569547176,0.9466245154158944,0.8907286833844624,0.8727596437278362,0.8993154797986443,0.8977569163732683,-0.0022072367381157,-0.0079724655754772,-0.0057233548889353,-0.0053613527562845
ETTm2,720,2,per_layer,HyperConv,W1,0.1749760806560516,16.828205108642578,4.102219534427988,2.658426284790039,0.7999493308733587,-0.0008675310527905,-0.0206833444535732,0.1935277363243707,1.038222073796316,0.1965680803571428,0.6291906990160998,-0.451171875,0.3600752156755343,0.4029614487052574,0.0052647499128344,0.999999999,0.999999999,0.0748144356532525,,0.011580997146666,0.9604165698142516,0.96180216721075,0.9197497457276044,0.9507651963597176,0.882795081251211,0.0012998945633194,-0.0072838170853115,-0.0032572158037645,-0.0031056417793253
ETTm2,720,2,last_layer,HyperConv,W1,0.2038925141096115,19.88674736022949,4.459455948905594,2.9059226512908936,0.7767902793851849,,,,,,,,,,,,,0.2184459917604606,,0.0034976783208549,0.9610505428404184,0.90866747448245,0.9021982727550708,0.921247593697872,0.9199572845546508,0.0064734040565174,-0.0151074560329291,0.0050214967904655,-0.0003148019402038
ETTm2,720,3,per_layer,HyperConv,W1,0.1773242801427841,16.937746047973633,4.115549300879973,2.667810678482056,0.8197778697841231,-0.0154988411813974,-0.0359555892646312,0.174483615703468,1.008838491894061,0.1667131696428571,0.6425120234082059,-0.7528831845238095,0.3416752484489484,0.2702800717440202,0.0045491445511169,0.999999999,0.999999999,0.09997735429846,,0.0134644843637943,0.96203063429713,0.96860992819371,0.9375356727589876,0.9612653771767916,0.8904595079116954,0.0079900787976236,0.0040881460425008,0.0020155299159946,0.0043147199183189
ETTm2,720,3,last_layer,HyperConv,W1,0.1961481571197509,18.937406539916992,4.351713058086091,2.844374418258667,0.7971865909177839,,,,,,,,,,,,,0.1473558918708419,,-0.0042103407904505,0.963199262336413,0.898119490656001,0.8623660130868067,0.901448547589278,0.900809327190276,-0.001020914994866,-0.0020897527321036,-0.0042503409614832,-0.0027103369054841
ETTm2,720,5,per_layer,HyperConv,W1,0.17430484294891357,16.783052444458008,4.0967123946474455,2.657545566558838,0.8007409601866047,-0.05507933348417282,-0.07316189259290695,0.20832754748539314,0.9826472321819026,0.17699032738095238,0.6316586863111711,-0.6102120535714286,0.348541706803936,0.45437375553457776,0.005047561366058699,0.999999999,0.999999999,0.0744629897895439,,0.005691268481314182,0.9521762239815031,0.9386913390402736,0.9261463988417984,0.9454412497642036,0.8741593893117462,0.013729634620257987,0.01800468943678041,0.0036857388245378326,0.010646552083955757
