experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,rmse_knockout,delta_rmse
W1,ETTm2,knockout_curve,192,2,last_layer,2,4.218752254222718,0.0
W1,ETTm2,knockout_curve,192,2,last_layer,3,4.218752254222718,0.0
W1,ETTm2,knockout_curve,192,2,last_layer,4,4.218752254222718,0.0
W1,ETTm2,knockout_curve,192,2,last_layer,5,4.218752254222718,0.0
W1,ETTm2,knockout_curve,192,2,last_layer,6,4.218752254222718,0.0
W1,ETTm2,knockout_curve,192,3,per_layer,0,4.003375831740888,-0.0022262916326862
W1,ETTm2,knockout_curve,192,3,per_layer,1,4.0085039141619925,0.0029017907884183
W1,ETTm2,knockout_curve,192,3,per_layer,2,4.010242158581225,0.0046400352076512
W1,ETTm2,knockout_curve,192,3,per_layer,3,4.020220107220249,0.0146179838466746
W1,ETTm2,knockout_curve,192,3,per_layer,4,4.013912466801167,0.0083103434275928
W1,ETTm2,knockout_curve,192,3,per_layer,5,3.9910994416759342,-0.0145026816976399
W1,ETTm2,knockout_curve,192,3,per_layer,6,3.9846241933704993,-0.0209779300030747
W1,ETTm2,knockout_curve,192,3,last_layer,0,4.207059396551586,0.0
W1,ETTm2,knockout_curve,192,3,last_layer,1,4.207059396551586,0.0
W1,ETTm2,knockout_curve,192,3,last_layer,2,4.207059396551586,0.0
W1,ETTm2,knockout_curve,192,3,last_layer,3,4.207059396551586,0.0
W1,ETTm2,knockout_curve,192,3,last_layer,4,4.207059396551586,0.0
W1,ETTm2,knockout_curve,192,3,last_layer,5,4.207059396551586,0.0
W1,ETTm2,knockout_curve,192,3,last_layer,6,4.207059396551586,0.0
W1,ETTm2,knockout_curve,192,5,per_layer,0,4.03409636718968,0.0013557050019388
W1,ETTm2,knockout_curve,192,5,per_layer,1,4.02874752639857,-0.0039931357891713
W1,ETTm2,knockout_curve,192,5,per_layer,2,4.033010599796118,0.0002699376083761
W1,ETTm2,knockout_curve,192,5,per_layer,3,4.032780394991486,3.97328037449185e-05
W1,ETTm2,knockout_curve,192,5,per_layer,4,4.0317975317526935,-0.000943130435048
W1,ETTm2,knockout_curve,192,5,per_layer,5,4.027417940971865,-0.0053227212158768
W1,ETTm2,knockout_curve,192,5,per_layer,6,4.023114856091416,-0.0096258060963254
W1,ETTm2,knockout_curve,192,5,last_layer,0,4.241937122515565,0.0
W1,ETTm2,knockout_curve,192,5,last_layer,1,4.241937122515565,0.0
W1,ETTm2,knockout_curve,192,5,last_layer,2,4.241937122515565,0.0
W1,ETTm2,knockout_curve,192,5,last_layer,3,4.241937122515565,0.0
W1,ETTm2,knockout_curve,192,5,last_layer,4,4.241937122515565,0.0
W1,ETTm2,knockout_curve,192,5,last_layer,5,4.241937122515565,0.0
W1,ETTm2,knockout_curve,192,5,last_layer,6,4.241937122515565,0.0
W1,ETTm2,knockout_curve,192,7,per_layer,0,4.01550906670932,0.0025005904412065
W1,ETTm2,knockout_curve,192,7,per_layer,1,4.010088205821255,-0.0029202704468582
W1,ETTm2,knockout_curve,192,7,per_layer,2,4.029098990382253,0.0160905141141398
W1,ETTm2,knockout_curve,192,7,per_layer,3,4.019880484164668,0.0068720078965549
W1,ETTm2,knockout_curve,192,7,per_layer,4,4.010385336330851,-0.0026231399372624
W1,ETTm2,knockout_curve,192,7,per_layer,5,4.003894253589544,-0.0091142226785692
W1,ETTm2,knockout_curve,192,7,per_layer,6,3.992398037104756,-0.0206104391633572
W1,ETTm2,knockout_curve,192,7,last_layer,0,4.213084568254221,0.0
W1,ETTm2,knockout_curve,192,7,last_layer,1,4.213084568254221,0.0
W1,ETTm2,knockout_curve,192,7,last_layer,2,4.213084568254221,0.0
W1,ETTm2,knockout_curve,192,7,last_layer,3,4.213084568254221,0.0
W1,ETTm2,knockout_curve,192,7,last_layer,4,4.213084568254221,0.0
W1,ETTm2,knockout_curve,192,7,last_layer,5,4.213084568254221,0.0
W1,ETTm2,knockout_curve,192,7,last_layer,6,4.213084568254221,0.0
W1,ETTm2,knockout_curve,192,11,per_layer,0,4.0380919228572685,-0.0054990396946301
W1,ETTm2,knockout_curve,192,11,per_layer,1,4.041896023319043,-0.0016949392328555
W1,ETTm2,knockout_curve,192,11,per_layer,2,4.041492899991392,-0.0020980625605062
W1,ETTm2,knockout_curve,192,11,per_layer,3,4.03359797306524,-0.0099929894866583
W1,ETTm2,knockout_curve,192,11,per_layer,4,4.036621582821131,-0.0069693797307675
W1,ETTm2,knockout_curve,192,11,per_layer,5,4.032962367678186,-0.0106285948737125
W1,ETTm2,knockout_curve,192,11,per_layer,6,4.0243785095897175,-0.0192124529621811
W1,ETTm2,knockout_curve,192,11,last_layer,0,4.248239668285247,0.0
W1,ETTm2,knockout_curve,192,11,last_layer,1,4.248239668285247,0.0
W1,ETTm2,knockout_curve,192,11,last_layer,2,4.248239668285247,0.0
W1,ETTm2,knockout_curve,192,11,last_layer,3,4.248239668285247,0.0
W1,ETTm2,knockout_curve,192,11,last_layer,4,4.248239668285247,0.0
W1,ETTm2,knockout_curve,192,11,last_layer,5,4.248239668285247,0.0
W1,ETTm2,knockout_curve,192,11,last_layer,6,4.248239668285247,0.0
W1,ETTm2,knockout_curve,192,13,per_layer,0,3.9602453198736542,-0.0664307240169765
W1,ETTm2,knockout_curve,192,13,per_layer,1,4.031877729855301,0.0052016859646704
W1,ETTm2,knockout_curve,192,13,per_layer,2,4.0256299056361335,-0.0010461382544972
W1,ETTm2,knockout_curve,192,13,per_layer,3,4.01284321219435,-0.0138328316962805
W1,ETTm2,knockout_curve,192,13,per_layer,4,4.019015177576622,-0.0076608663140085
W1,ETTm2,knockout_curve,192,13,per_layer,5,4.009979941246165,-0.0166961026444658
W1,ETTm2,knockout_curve,192,13,per_layer,6,3.985639442321444,-0.0410366015691865
W1,ETTm2,knockout_curve,192,13,last_layer,0,4.236730535335927,0.0
W1,ETTm2,knockout_curve,192,13,last_layer,1,4.236730535335927,0.0
W1,ETTm2,knockout_curve,192,13,last_layer,2,4.236730535335927,0.0
W1,ETTm2,knockout_curve,192,13,last_layer,3,4.236730535335927,0.0
W1,ETTm2,knockout_curve,192,13,last_layer,4,4.236730535335927,0.0
W1,ETTm2,knockout_curve,192,13,last_layer,5,4.236730535335927,0.0
W1,ETTm2,knockout_curve,192,13,last_layer,6,4.236730535335927,0.0
W1,ETTm2,knockout_curve,192,17,per_layer,0,4.019664056354643,0.0031055990182684
W1,ETTm2,knockout_curve,192,17,per_layer,1,4.036017188936311,0.0194587315999363
W1,ETTm2,knockout_curve,192,17,per_layer,2,4.010269795802104,-0.0062886615342705
W1,ETTm2,knockout_curve,192,17,per_layer,3,4.016869730672313,0.0003112733359378
W1,ETTm2,knockout_curve,192,17,per_layer,4,4.009823121071426,-0.0067353362649491
W1,ETTm2,knockout_curve,192,17,per_layer,5,4.007781605357252,-0.0087768519791229
W1,ETTm2,knockout_curve,192,17,per_layer,6,4.002478632081024,-0.0140798252553508
W1,ETTm2,knockout_curve,192,17,last_layer,0,4.247206523789076,0.0
W1,ETTm2,knockout_curve,192,17,last_layer,1,4.247206523789076,0.0
W1,ETTm2,knockout_curve,192,17,last_layer,2,4.247206523789076,0.0
W1,ETTm2,knockout_curve,192,17,last_layer,3,4.247206523789076,0.0
W1,ETTm2,knockout_curve,192,17,last_layer,4,4.247206523789076,0.0
W1,ETTm2,knockout_curve,192,17,last_layer,5,4.247206523789076,0.0
W1,ETTm2,knockout_curve,192,17,last_layer,6,4.247206523789076,0.0
W1,ETTm2,knockout_curve,192,19,per_layer,0,3.976720844711661,-0.0344081427675884
W1,ETTm2,knockout_curve,192,19,per_layer,1,3.984961691498143,-0.0261672959811067
W1,ETTm2,knockout_curve,192,19,per_layer,2,4.000678071534144,-0.010450915945106
W1,ETTm2,knockout_curve,192,19,per_layer,3,4.028861241747727,0.017732254268477
W1,ETTm2,knockout_curve,192,19,per_layer,4,4.011207017982933,7.803050368337949e-05
W1,ETTm2,knockout_curve,192,19,per_layer,5,4.005407779999945,-0.0057212074793051
W1,ETTm2,knockout_curve,192,19,per_layer,6,3.9875920030372938,-0.0235369844419559
W1,ETTm2,knockout_curve,192,19,last_layer,0,4.224338883716289,0.0
W1,ETTm2,knockout_curve,192,19,last_layer,1,4.224338883716289,0.0
W1,ETTm2,knockout_curve,192,19,last_layer,2,4.224338883716289,0.0
W1,ETTm2,knockout_curve,192,19,last_layer,3,4.224338883716289,0.0
W1,ETTm2,knockout_curve,192,19,last_layer,4,4.224338883716289,0.0
W1,ETTm2,knockout_curve,192,19,last_layer,5,4.224338883716289,0.0
W1,ETTm2,knockout_curve,192,19,last_layer,6,4.224338883716289,0.0
W1,ETTm2,knockout_curve,192,23,per_layer,0,4.0075956525944525,-0.0239742624242778
W1,ETTm2,knockout_curve,192,23,per_layer,1,4.031321155926359,-0.0002487590923712
W1,ETTm2,knockout_curve,192,23,per_layer,2,4.024462594449302,-0.0071073205694283
W1,ETTm2,knockout_curve,192,23,per_layer,3,4.025034669518744,-0.006535245499986
W1,ETTm2,knockout_curve,192,23,per_layer,4,4.02274945516944,-0.0088204598492902
W1,ETTm2,knockout_curve,192,23,per_layer,5,4.020176838551616,-0.0113930764671144
W1,ETTm2,knockout_curve,192,23,per_layer,6,4.011253653022554,-0.020316261996176
W1,ETTm2,knockout_curve,192,23,last_layer,0,4.215886254725492,0.0
W1,ETTm2,knockout_curve,192,23,last_layer,1,4.215886254725492,0.0
W1,ETTm2,knockout_curve,192,23,last_layer,2,4.215886254725492,0.0
W1,ETTm2,knockout_curve,192,23,last_layer,3,4.215886254725492,0.0
W1,ETTm2,knockout_curve,192,23,last_layer,4,4.215886254725492,0.0
W1,ETTm2,knockout_curve,192,23,last_layer,5,4.215886254725492,0.0
W1,ETTm2,knockout_curve,192,23,last_layer,6,4.215886254725492,0.0
W1,ETTm2,knockout_curve,336,42,per_layer,0,4.413232749745055,-0.0017664208847465
W1,ETTm2,knockout_curve,336,42,per_layer,1,4.426708826152554,0.0117096555227522
W1,ETTm2,knockout_curve,336,42,per_layer,2,4.413047505354107,-0.001951665275695
W1,ETTm2,knockout_curve,336,42,per_layer,3,4.420187859599551,0.0051886889697492
W1,ETTm2,knockout_curve,336,42,per_layer,4,4.409017648788176,-0.0059815218416261
W1,ETTm2,knockout_curve,336,42,per_layer,5,4.4007390582944845,-0.0142601123353172
W1,ETTm2,knockout_curve,336,42,per_layer,6,4.385356046995939,-0.0296431236338623
W1,ETTm2,knockout_curve,336,42,last_layer,0,4.613644357867829,0.0
W1,ETTm2,knockout_curve,336,42,last_layer,1,4.613644357867829,0.0
W1,ETTm2,knockout_curve,336,42,last_layer,2,4.613644357867829,0.0
W1,ETTm2,knockout_curve,336,42,last_layer,3,4.613644357867829,0.0
W1,ETTm2,knockout_curve,336,42,last_layer,4,4.613644357867829,0.0
W1,ETTm2,knockout_curve,336,42,last_layer,5,4.613644357867829,0.0
W1,ETTm2,knockout_curve,336,42,last_layer,6,4.613644357867829,0.0
W1,ETTm2,knockout_curve,336,2,per_layer,0,4.438500408712034,0.0064428102501148
W1,ETTm2,knockout_curve,336,2,per_layer,1,4.447691544264111,0.0156339458021914
W1,ETTm2,knockout_curve,336,2,per_layer,2,4.409811534390901,-0.0222460640710187
W1,ETTm2,knockout_curve,336,2,per_layer,3,4.403348587073792,-0.0287090113881278
W1,ETTm2,knockout_curve,336,2,per_layer,4,4.423952357142334,-0.0081052413195852
W1,ETTm2,knockout_curve,336,2,per_layer,5,4.40153181046943,-0.0305257879924898
W1,ETTm2,knockout_curve,336,2,per_layer,6,4.37491622584852,-0.0571413726133993
W1,ETTm2,knockout_curve,336,2,last_layer,0,4.6339712419748365,0.0
W1,ETTm2,knockout_curve,336,2,last_layer,1,4.6339712419748365,0.0
W1,ETTm2,knockout_curve,336,2,last_layer,2,4.6339712419748365,0.0
W1,ETTm2,knockout_curve,336,2,last_layer,3,4.6339712419748365,0.0
W1,ETTm2,knockout_curve,336,2,last_layer,4,4.6339712419748365,0.0
W1,ETTm2,knockout_curve,336,2,last_layer,5,4.6339712419748365,0.0
W1,ETTm2,knockout_curve,336,2,last_layer,6,4.6339712419748365,0.0
W1,ETTm2,knockout_curve,336,3,per_layer,0,4.385303255067109,-0.0196171664585333
W1,ETTm2,knockout_curve,336,3,per_layer,1,4.434522702543879,0.0296022810182368
W1,ETTm2,knockout_curve,336,3,per_layer,2,4.414246063289915,0.0093256417642724
W1,ETTm2,knockout_curve,336,3,per_layer,3,4.402772704176632,-0.0021477173490103
W1,ETTm2,knockout_curve,336,3,per_layer,4,4.40644999133857,0.0015295698129271
W1,ETTm2,knockout_curve,336,3,per_layer,5,4.398763488157519,-0.0061569333681239
W1,ETTm2,knockout_curve,336,3,per_layer,6,4.387351587077196,-0.0175688344484461
W1,ETTm2,knockout_curve,336,3,last_layer,0,4.63096739208756,0.0
W1,ETTm2,knockout_curve,336,3,last_layer,1,4.63096739208756,0.0
W1,ETTm2,knockout_curve,336,3,last_layer,2,4.63096739208756,0.0
W1,ETTm2,knockout_curve,336,3,last_layer,3,4.63096739208756,0.0
W1,ETTm2,knockout_curve,336,3,last_layer,4,4.63096739208756,0.0
W1,ETTm2,knockout_curve,336,3,last_layer,5,4.63096739208756,0.0
W1,ETTm2,knockout_curve,336,3,last_layer,6,4.63096739208756,0.0
W1,ETTm2,knockout_curve,336,5,per_layer,0,4.398667003008667,-0.0198429492702443
W1,ETTm2,knockout_curve,336,5,per_layer,1,4.417036891057134,-0.0014730612217768
W1,ETTm2,knockout_curve,336,5,per_layer,2,4.415949576397338,-0.0025603758815728
W1,ETTm2,knockout_curve,336,5,per_layer,3,4.414564243719148,-0.0039457085597627
W1,ETTm2,knockout_curve,336,5,per_layer,4,4.4088097229133,-0.0097002293656114
